item,itemLabel,itemDescription,itemItalianLabel,itemItalianDescription
http://www.wikidata.org/entity/Q861449,Tough,Japanese manga series,Tough,serie di manga
http://www.wikidata.org/entity/Q2619074,I Dream of Mimi,Japanese manga series,Buttobi CPU,serie di manga
http://www.wikidata.org/entity/Q579191,Marine a Go Go,manga,Marine A Go-Go,serie di manga
http://www.wikidata.org/entity/Q688651,Armitage III,1995 cyberpunk original video animation series,Armitage III,anime e OAV giapponese
http://www.wikidata.org/entity/Q2858749,Appleseed,1988 cyberpunk original video animation directed by Kazuyoshi Katayama,Appleseed,film del 1988 diretto da Kazuyoshi Katayama
http://www.wikidata.org/entity/Q1150913,Soccer Fever,Japanese anime television series,I ragazzi del Mundial,serie televisiva d'animazione italo-giapponese
http://www.wikidata.org/entity/Q5348960,Eight Clouds Rising,manga series,Yakumo Tatsu,serie di manga
http://www.wikidata.org/entity/Q1484093,G-Taste,manga and anime,G-Taste,serie di manga
http://www.wikidata.org/entity/Q1645972,Tenbatsu! Angel Rabbie,Japanese original video animation,Castigo Celeste XX Angel Rabbie,OAV
http://www.wikidata.org/entity/Q2426187,Mazinkaizer SKL,OVA and manga series,Mazinkaiser SKL,serie di manga
http://www.wikidata.org/entity/Q1628801,Robot Carnival,Japanese OVA,Robot Carnival,"film di animazione del 1987 diretto da Katsuhiro Otomo, Atsuko Fukushima, Koji Morimoto, Hidetoshi Omori, Yasuomi Umetsu, Hiroyuki Kitazume, Mao Lamdao, Hiroyuki Kitakubo, Takashi Nakamura"
http://www.wikidata.org/entity/Q4796584,Rupan Shanshei,"animated series OAV, parody of Lupin III directed by Frogman",Lupin Shanshei,"serie animata OAV, parodia di Lupin III"
http://www.wikidata.org/entity/Q5265594,Detatoko Princess,manga and direct-to-video anime,Detatoko Princess,serie di manga
http://www.wikidata.org/entity/Q965450,Armored Trooper Votoms,Japanese anime television series,Sōkō kihei Votoms,serie televisiva anime giapponese del 1983
http://www.wikidata.org/entity/Q3682020,Code Geass: Lelouch of the Rebellion - Nunnally in Wonderland,Japanese original video animation,Code Geass - Hangyaku no Lelouch - Nunnally in Wonderland,OAV anime
http://www.wikidata.org/entity/Q699760,Saiyuki,Japanese manga series,Saiyuki,manga scritto e disegnato da Kazuya Minekura
http://www.wikidata.org/entity/Q115812510,Given,2020 film by Hikaru Yamaguchi,Given (film),Given la vita della musica
http://www.wikidata.org/entity/Q1013851,Key the Metal Idol,1994 original video animation anime series directed by Hiroaki Sato,Key the Metal Idol,serie OAV
http://www.wikidata.org/entity/Q382828,Legend of Lemnear,Japanese OVA,Legend of Lemnear,film del 1989 diretto da Kinji Yoshimoto
http://www.wikidata.org/entity/Q11287565,Interlude,2003 visual novel,Interlude,videogioco del 2004
http://www.wikidata.org/entity/Q2482065,Yūkan Club,Japanese manga series,Yukan Club,serie televisiva giapponese
http://www.wikidata.org/entity/Q3843596,Majocco Club,film,Majocco Club,OAV del 1987 dello Studio Pierrot
http://www.wikidata.org/entity/Q1093846,La Seine no Hoshi,Japanese anime television series,Il Tulipano Nero,anime del 1975 della Sunrise e manga di Asuka Morimura
http://www.wikidata.org/entity/Q891232,Boku wa Imōto ni Koi o Suru,Japanese manga series,Boku wa imōto ni koi o suru,manga scritto e disegnato da Kotomi Aoki
http://www.wikidata.org/entity/Q1626862,Honey x Honey Drops,manga,Honey x Honey Drops,serie di manga
http://www.wikidata.org/entity/Q1342920,Itsudatte My Santa!,2005 shōnen manga and anime,My Santa,manga e anime di Ken Akamatsu
http://www.wikidata.org/entity/Q1743797,Kissxsis,Japanese manga and anime series,Kiss×Sis,manga scritto e disegnato da Bow Ditama
http://www.wikidata.org/entity/Q100320850,Pokémon the Movie: White—Victini and Zekrom,2011 anime film directed by Kunihiko Yuyama,Il film Pokémon: Bianco - Victini e Zekrom,film di animazione del 2011 diretto da Kunihiko Yuyama
http://www.wikidata.org/entity/Q105424646,Sword Art Online Progressive: Aria of a Starless Night,2021 film directed by Ayako Kōno,Sword Art Online: Progressive - Aria of a Starless Night,film d'animazione del 2021 diretto da Ayako Kōno
http://www.wikidata.org/entity/Q100231000,Spriggan,1998 animated feature film,Spriggan,film del 1998 diretto da Norihiko Sudo
http://www.wikidata.org/entity/Q3814534,Fist of the North Star: The Legends of the True Savior,2006 original video animation,Ken il guerriero - La leggenda,serie di film di animazione giapponesi
http://www.wikidata.org/entity/Q2579615,Amazing Nurse Nanako,1999 original video animation,Nanako - Manuale di genetica criminale,Serie OAV anime
http://www.wikidata.org/entity/Q3544898,Hybrid Child,Japanese manga series,Hybrid Child,manga e anime giapponese
http://www.wikidata.org/entity/Q1203306,Embracing Love,manga series,Haru wo Daiteita,Media franchise giapponese
http://www.wikidata.org/entity/Q977327,Goku Midnight Eye,Japanese manga series,Gokū: Midnight Eye,serie di manga
http://www.wikidata.org/entity/Q2629677,Cat Soup,2001 film by Tatsuo Satō,Nekojiru-sō,film del 2001 diretto da Tatsuo Sato
http://www.wikidata.org/entity/Q7505626,Shutendoji,manga series,Shutendoji,manga di Go Nagai
http://www.wikidata.org/entity/Q3607034,Moe Can Change!,2010 video game,Ai Mai! Moe Can Change!,videogioco del 2010
http://www.wikidata.org/entity/Q104184744,Belle,2021 film directed by Mamoru Hosoda,Belle,film d'animazione del 2021 diretto da Mamoru Hosoda
http://www.wikidata.org/entity/Q116450094,Lupin III vs. Cat's Eye,2023 original net animation and film by Kōbun Shizuno,Lupin III vs. Occhi di gatto,film del 2023
http://www.wikidata.org/entity/Q5919404,Inuyasha: Kuroi Tessaiga,Japanese OVA,Inuyasha - Kuroi Tessaiga,OAV
http://www.wikidata.org/entity/Q6809915,MeiKing,"four-part erotic original video animation series, part of the Vanilla Series",MeiKing,videogioco del 1999
http://www.wikidata.org/entity/Q1154421,Elementalors,manga,Elementalors,serie di manga
http://www.wikidata.org/entity/Q3796259,Hello Kitty: Stump Village,2005 Hello Kitty claymation series,Il villaggio di Hello Kitty,anime giapponese
http://www.wikidata.org/entity/Q658540,Zukkoke Knight - Don De La Mancha,television series,Don Chisciotte,serie televisiva animata giapponese
http://www.wikidata.org/entity/Q2542211,Demon City Shinjuku,novel by Hideyuki Kikuchi,"Demon City Shinjuku, la città dei mostri",serie di manga
http://www.wikidata.org/entity/Q584204,She and Her Cat,1999 anime directed by Makoto Shinkai,Kanojo to Kanojo no Neko,anime del 1999 diretto da Makoto Shinkai
http://www.wikidata.org/entity/Q709574,Otogi-Jūshi Akazukin,Anime series,Otogi-Jūshi Akazukin,serie OVA di tre episodi prodotta nel 2005
http://www.wikidata.org/entity/Q885903,Blue Submarine No. 6,OVA and manga series,Blue submarine no. 6,serie di manga
http://www.wikidata.org/entity/Q1092074,Yatterman,Japanese anime television series broadcasted from 1977 to 1979 directed by Takashi Miike,Yattaman,serie anime
http://www.wikidata.org/entity/Q1152489,Detroit Metal City,2008 vulgar comedy manga series by Kiminori Wakasugi directed by Toshio Lee,Detroit Metal City,serie di manga
http://www.wikidata.org/entity/Q1150791,Sherlock Hound,1984 anime,Il fiuto di Sherlock Holmes,anime televisivo del 1981
http://www.wikidata.org/entity/Q1151768,Munto,Japanese original video animation,Munto,anime
http://www.wikidata.org/entity/Q6960696,Nakoruru ~Ano hito kara no okurimono~,2002 original video animation,Nakoruru: Ano hito kara no okurimono,OAV del 2002
http://www.wikidata.org/entity/Q2075324,Kamasutra,film,Kamasutra,serie di manga
http://www.wikidata.org/entity/Q1644576,Gall Force,Japanese OVA series,Gall Force,videogioco del 1986
http://www.wikidata.org/entity/Q3614496,Amon: The Darkside of the Devilman,horror manga and OVA,Amon - The Darkside of Devilman,serie di manga
http://www.wikidata.org/entity/Q3787692,Hurricane Polymar,Japanese anime television series,Hurricane Polimar,anime giapponese degli anni settanta prodotto dalla Tatsunoko.
http://www.wikidata.org/entity/Q15267922,Chain Chronicle,Japanese media franchise,Chain Chronicle,videogioco del 2014
http://www.wikidata.org/entity/Q1083737,Fantasy Adventure: Nagagutsu o Haita Neko no Bōken,Japanese anime television series,Il gatto con gli stivali,serie animata giapponese
http://www.wikidata.org/entity/Q6414679,Bad Boys,1993 manga series by Hiroshi Tanaka,Bad Boys,serie di manga
http://www.wikidata.org/entity/Q487852,Kuttsukiboshi,2010 original video animation,Kuttsukiboshi,"OAV in due parti, scritto, diretto ed animato da Naoya Ishikawa"
http://www.wikidata.org/entity/Q1106113,Aquarion Evol,Japanese anime television series,Aquarion EVOL,serie televisiva anime giapponese creata da Shōji Kawamori
http://www.wikidata.org/entity/Q1083746,Ghost Talker's Daydream,shonen manga series directed by Osamu Sekita,Daydream,manga seinen scritto da Saki Okuse e disegnato Sankichi Meguro
http://www.wikidata.org/entity/Q100595898,Gintama: The Final,2021 film directed by Chizuru Miyawaki,Gintama the Movie: The Final,film del 2021 diretto da Chizuru Miyawaki
http://www.wikidata.org/entity/Q11279651,Oh! My Sex Goddess,video game,Megachu!,videogioco del 2007
http://www.wikidata.org/entity/Q2699416,Fujimi Orchestra,2012 film directed by Satoshi Kaneda,Fujimi Orchestra,serie di manga
http://www.wikidata.org/entity/Q1100563,Ozuma,Japanese anime television series,Ozma,Serie tv anime
http://www.wikidata.org/entity/Q92572,FLCL,anime series directed by Kazuya Tsurumaki,FLCL,"anime, manga, romanzo"
http://www.wikidata.org/entity/Q66981516,Senran Kagura Specials,2013 OVA miniseries,Senran Kagura Specials,miniserie OAV del 2013
http://www.wikidata.org/entity/Q3802095,Iron Man,2010 anime series based on the Marvel superhero,Iron Man,anime
http://www.wikidata.org/entity/Q1133370,"Pastel Yumi, the Magic Idol",Japanese anime television series,Sandy dai mille colori,anime del 1986 dello Studio Pierrot
http://www.wikidata.org/entity/Q11587605,Mars of Destruction,2005 video game,Hametsu no Mars,videogioco del 2005
http://www.wikidata.org/entity/Q25059,Penguindrum,Japanese anime television series,Mawaru-Penguindrum,serie animata giapponese
http://www.wikidata.org/entity/Q3790110,Saint Seiya,1986 anime,I Cavalieri dello zodiaco,anime del 1986
http://www.wikidata.org/entity/Q1141816,Fushigiboshi no Futagohime,Japanese anime television series,Twin Princess - Principesse gemelle,anime di Birthday
http://www.wikidata.org/entity/Q1186025,Yu-Gi-Oh! Duel Monsters,Japanese anime television series,Yu-Gi-Oh!,serie televisiva di anime del 2000
http://www.wikidata.org/entity/Q4021197,X-Men,Japanese anime television series,X-Men,anime giapponese
http://www.wikidata.org/entity/Q1193072,Sekai-ichi Hatsukoi,Japanese manga series,Sekai-ichi Hatsukoi,manga di Shungiku Nakamura
http://www.wikidata.org/entity/Q1254867,Dragon Knight 4,1994 video game,Dragon Knight 4,videogioco del 1994
http://www.wikidata.org/entity/Q166060,Umineko When They Cry,Japanese anime television series,Umineko When They Cry,videogioco del 2007
http://www.wikidata.org/entity/Q104815249,Hori-san to Miyamura-kun: Shingakki,2012 anime OVA,Hori-san to Miyamura-kun,OAV del 2012
http://www.wikidata.org/entity/Q3828512,Animation Kikō: Marco Polo no Bōken,Japanese anime television series,Le avventure di Marco Polo,serie televisiva anime del 1979
http://www.wikidata.org/entity/Q1142690,Rebuild of Evangelion,Japanese anime film series,Rebuild of Evangelion,"tetralogia cinematografica d'animazione, seguito dell'anime Neon Genesis Evangelion"
http://www.wikidata.org/entity/Q5288473,Dogtato,Japanese anime television series,Dogtato,videogioco
http://www.wikidata.org/entity/Q1191210,Girls Bravo,"2004 manga, anime, and visual novel series",Girls Bravo,manga bishōjo scritto e disegnato da Mario Kaneda
http://www.wikidata.org/entity/Q83158971,Lupin the 3rd: Is Lupin Still Burning?,2018 original video animation,Lupin III - Lupin contro tutti!,terzo film OAV d'animazione giapponese con protagonista Lupin III
http://www.wikidata.org/entity/Q63759296,Eroge! H mo Game mo Kaihatsu Zanmai,video game,Eroge! H mo Game mo Kaihatsu Zanmai,videogioco
http://www.wikidata.org/entity/Q1193595,Yes! PreCure 5,Japanese anime television series,Yes! Pretty Cure 5,anime del 2007 di Izumi Tōdō
http://www.wikidata.org/entity/Q118746920,Darkside Blues,1994 anime film,Darkside Blues,film anime del 1994
http://www.wikidata.org/entity/Q1140823,Cromartie High School,manga and anime series,Cromartie High School,serie di manga
http://www.wikidata.org/entity/Q66818243,Senran Kagura: Estival Versus - Festival Eve Full of Swimsuits,2015 OVA,Senran Kagura: Estival Versus - Mizugi-darake no zen'yasai,OAV del 2015
http://www.wikidata.org/entity/Q1193039,Binbō Shimai Monogatari,Japanese manga series,Binbō shimai monogatari,serie di manga
http://www.wikidata.org/entity/Q92560,The Vision of Escaflowne,Japanese anime television series,I cieli di Escaflowne,anime e manga
http://www.wikidata.org/entity/Q63861137,Futa-bu!,Japanese adult OVA and manga series,Futa-bu!,serie di OAV hentai pubblicati tra il 2014 e il 2015
http://www.wikidata.org/entity/Q1189698,Den-noh Coil,Japanese anime series,Dennō Coil,serie di manga
http://www.wikidata.org/entity/Q95072,RahXephon,Japanese anime television series,RahXephon,anime e manga
http://www.wikidata.org/entity/Q1145118,Please Twins!,Japanese anime television series,Onegai Twins,serie di manga
http://www.wikidata.org/entity/Q3857542,New Attacker You!,television series,Mila e Shiro - Il sogno continua,Serie anime del 2008
http://www.wikidata.org/entity/Q11488174,Kanojo × Kanojo × Kanojo,Japanese erotic visual novel released in 2008,Kanojo x Kanojo x Kanojo,videogioco del 2008
http://www.wikidata.org/entity/Q211183,Tamako Market,Japanese anime television series,Tamako Market,serie TV anime giapponese originale prodotta dallo studio Kyoto Animation
http://www.wikidata.org/entity/Q120379797,Doraemon: Nobita's Earth Symphony,2024 film directed by Kazuaki İmai,Doraemon - Il film: Nobita e la sinfonia della Terra,film d'animazione del 2024 diretto da Kazuaki Imai
http://www.wikidata.org/entity/Q118552001,Maboroshi,2023 anime film by Mari Okada,Maboroshi,Film d'animazione di Mari Okada
http://www.wikidata.org/entity/Q111338381,Sword Art Online Progressive: Scherzo of Deep Night,2022 anime film,Sword Art Online: Progressive - Scherzo of Deep Night,film anime del 2022
http://www.wikidata.org/entity/Q3811350,Hai Step Jun,Japanese manga series,Juny peperina inventatutto,manga e anime di Yasuichi Ōshima
http://www.wikidata.org/entity/Q109599231,"Goodbye, Don Glees!",2022 anime film,"Goodbye, DonGlees!",film anime del 2022
http://www.wikidata.org/entity/Q61964481,Tsun Tsun Maid wa Ero Ero Desu,manga and anime,Tsun Tsun Maid wa Ero Ero Desu,manga e anime
http://www.wikidata.org/entity/Q4386921,Nightwalker: The Midnight Detective,1998 anime series by AIC,Nightwalker: The Midnight Detective,videogioco del 1993
http://www.wikidata.org/entity/Q3820520,Lupin the Third: The Woman Called Fujiko Mine,"a spin-off of the TV animation ""Lupin the Third""",Lupin the Third - La donna chiamata Fujiko Mine,quarta serie anime datata 2012 dedicata a Lupin III
http://www.wikidata.org/entity/Q23762892,Nanbaka,Manga series by Shō Futamata,Nanbaka,serie di manga
http://www.wikidata.org/entity/Q60602742,"Papa Datte, Shitai",yaoi anime and manga,"Papa Datte, Shitai",manga e anime yaoi
http://www.wikidata.org/entity/Q1143644,Magical Girl Lyrical Nanoha,Japanese anime television series,Mahō shōjo Lyrical Nanoha,serie anime
http://www.wikidata.org/entity/Q117319164,Tsurune: The Movie – The First Shot,2022 Japanese animated film by Takuya Yamamura,Tsurune: The Movie – The First Shot,film d'animazione del 2022
http://www.wikidata.org/entity/Q30846544,Hitorijime My Hero,2012 anime and manga,Hitorijime My Hero,manga del 2012 e anime del 2017
http://www.wikidata.org/entity/Q3911299,Pretty Rhythm: Dear My Future,Japanese anime television series,Pretty Rhythm: Dear My Future,anime del 2012 di Takara Tomy
http://www.wikidata.org/entity/Q22671134,Amada Anime Series: Super Mario Bros.,original video animation,Amada Anime Series: Super Mario Bros.,serie OAV
http://www.wikidata.org/entity/Q1125350,Superbook,Japanese anime television series,The Superbook,serie televisiva
http://www.wikidata.org/entity/Q4020700,Wolverine,Japanese anime television series,Wolverine,anime
http://www.wikidata.org/entity/Q1075090,Hataraki Man,anime television series,Hataraki Man,serie televisiva giapponese
http://www.wikidata.org/entity/Q112235726,Fruits Basket: Prelude,Japanese animated film by Natsuki Takaya,Fruits Basket: Prelude,film anime del 2022
http://www.wikidata.org/entity/Q113841116,That Time I Got Reincarnated as a Slime: The Movie – Scarlet Bond,2022 Japanese animated film by Yasuhito Kikuchi,That Time I Got Reincarnated as a Slime The Movie: Scarlet Bond,film d'animazione del 2022 diretto da Yasuhito Kikuchi
http://www.wikidata.org/entity/Q106707387,The Deer King,2021 anime film directed by Masashi Ando and Masayuki Miyaji,The Deer King - Il re dei cervi,film d'animazione del 2021
http://www.wikidata.org/entity/Q3861032,Monsuno,American-Japanese animated series,Monsuno,serie televisiva animata nippo-statunitense
http://www.wikidata.org/entity/Q112664641,Blue Giant,2023 anime film directed by Yuzuru Tachikawa,Blue Giant,film del 2023 diretto da Yuzuru Tachikawa
http://www.wikidata.org/entity/Q182662,The Flowers of Evil,2009 Japanese manga series,Aku no Hana,manga e anime
http://www.wikidata.org/entity/Q1154223,Aura Battler Dunbine,Japanese anime television series,Seisenshi Dunbine,"serie televisiva anime mecha di 49 episodi, prodotta dalla Sunrise"
http://www.wikidata.org/entity/Q30102603,Anime-Gatari,2015 film,Anime-Gataris,serie televisiva anime prodotta da Wao World e diretta da Kenshirō Morii
http://www.wikidata.org/entity/Q143276,Samurai Champloo,Japanese anime television series,Samurai Champloo,serie televisiva anime
