item,itemLabel,itemDescription,itemItalianLabel,itemItalianDescription
http://www.wikidata.org/entity/Q101427143,Boutiques de Droit,book,Boutiques de Droit,libro
http://www.wikidata.org/entity/Q101227176,Le capitaine Durban,book,Le capitaine Durban,libro
http://www.wikidata.org/entity/Q101229421,The Queen's necklace,book,La collana della regina,libro
http://www.wikidata.org/entity/Q100406335,À travers l'Atlantique: journal de bord de la Nubienne dans son voyage au Canada et aux États-Unis,book,À travers l'Atlantique: journal de bord de la Nubienne dans son voyage au Canada et aux États-Unis,libro
http://www.wikidata.org/entity/Q101436739,Il discepolo di mastro Ignazio,book,Il discepolo di mastro Ignazio,libro
http://www.wikidata.org/entity/Q110996491,Homeri vatis naturalissimi de murum felisque bello comoedia,printed edition by Girolamo Soncino (1518),Homeri vatis naturalissimi de murum felisque bello comoedia,edizione a stampa di Girolamo Soncino (1518)
http://www.wikidata.org/entity/Q101480057,Choix de poésies,book,Choix de poésies,libro
http://www.wikidata.org/entity/Q101229861,Battle with the angel,book,Battaglia con l'angelo,libro
http://www.wikidata.org/entity/Q101195585,Cruelle énigme : profil perdus,Book,Cruelle énigme : profil perdus,Libro
http://www.wikidata.org/entity/Q65793118,Unastoria,graphic novel by Gipi,Unastoria,romanzo grafico di Gipi
http://www.wikidata.org/entity/Q101226194,Captain Conan,book,Capitano Conan,libro
http://www.wikidata.org/entity/Q101197396,L'Aveugle de Bagnolet,book,L'Aveugle de Bagnolet,libro
http://www.wikidata.org/entity/Q101204617,Il Banchiere Anarchico,book,Il Banchiere Anarchico,libro
http://www.wikidata.org/entity/Q101196112,Cyrano de Bergerac: le pedant joue; lettres satiriques et amoureuses; scenes de la mort d'Agrippine; entretiens pointus; voyage a la lune et au soleil; fragments de physique,book,Cyrano de Bergerac: le pedant joue; lettres satiriques et amoureuses; scenes de la mort d'Agrippine; entretiens pointus; voyage a la lune et au soleil; fragments de physique,libro
http://www.wikidata.org/entity/Q101228473,The captives,book,I prigionieri,libro
http://www.wikidata.org/entity/Q101436405,The Miracle Doctor,book,Il Dottor Miracolo,libro
http://www.wikidata.org/entity/Q101230190,Le compagnon,book,Le compagnon,libro
http://www.wikidata.org/entity/Q101979902,Contes pour les treize,book,Contes pour les treize,libro
http://www.wikidata.org/entity/Q101228841,Carnaval est mort,book,Carnaval est mort,libro
http://www.wikidata.org/entity/Q101438530,La condition Humaine,book,La condition Humaine,libro
http://www.wikidata.org/entity/Q101435464,Le chariot d'or,book,Le chariot d'or,libro
http://www.wikidata.org/entity/Q101415644,De la construction des batiments ruraux : principes généraux de la construction,book,De la construction des batiments ruraux : principes généraux de la construction,libro
http://www.wikidata.org/entity/Q101208101,The Scandals Of Clochemerle,book,Peccatori di provincia,libro
http://www.wikidata.org/entity/Q101478877,Choix de petits drames et de contes,book,Choix de petits drames et de contes,libro
http://www.wikidata.org/entity/Q101416396,The declasses,book,I declassamenti,libro
http://www.wikidata.org/entity/Q101467310,Le désespéré,book,Le désespéré,libro
http://www.wikidata.org/entity/Q101422936,Le dernier jour de la création,book,Le dernier jour de la création,libro
http://www.wikidata.org/entity/Q101435175,The human condition,book,La condizione umana,libro
http://www.wikidata.org/entity/Q65793055,Garage Band,graphic novel by Gipi,Questa è la stanza,romanzo grafico di Gipi
http://www.wikidata.org/entity/Q101462948,Dans l'ombre des jeunes filles fleuries,individual book,Dans l'ombre des jeunes filles fleuries,libro
http://www.wikidata.org/entity/Q101434082,La comtesse de Charny,book,La comtesse de Charny,libro
http://www.wikidata.org/entity/Q101427727,Les Braves Coeurs,book,Les Braves Coeurs,libro
http://www.wikidata.org/entity/Q101484139,Une histoire modèle,libro,Une histoire modèle,libro
http://www.wikidata.org/entity/Q101207831,The Barrier,book,La Barriera,libro
http://www.wikidata.org/entity/Q65560155,Land of the Sons,2016 graphic novel by Gipi,La terra dei figli,fumetto di Gipi del 2016
http://www.wikidata.org/entity/Q101229399,A daughter of Heth,book,A daughter of Heth,libro
http://www.wikidata.org/entity/Q101223214,The Path,book,La strada,libro
http://www.wikidata.org/entity/Q101228712,Beauty of Day,book,Bella di Giorno,libro
http://www.wikidata.org/entity/Q101208166,Le coeur innombrable,book,Le coeur innombrable,libro
http://www.wikidata.org/entity/Q101437270,Les dieux ont soif,book,Les dieux ont soif,libro
http://www.wikidata.org/entity/Q101237036,Les compagnons d'Ulysse,book,Les compagnons d'Ulysse,libro
http://www.wikidata.org/entity/Q101139494,Les brigandages maritimes de l'Angleterre,book,Les brigandages maritimes de l'Angleterre,libro
http://www.wikidata.org/entity/Q101237504,De l'allemagne,book,De l'allemagne,libro
http://www.wikidata.org/entity/Q101479354,L'école des Femmes,book,L'école des Femmes,libro
http://www.wikidata.org/entity/Q85845592,California Dreamin': Cass Elliot Before The Mamas & the Papas,Biography of singer Cass Elliot rendered as graphic novel,California dreamin',graphic novel sulla vita di Cass Elliot
http://www.wikidata.org/entity/Q101229409,Bêtes du Grand Nord,book,Bêtes du Grand Nord,libro
http://www.wikidata.org/entity/Q101229280,Step-mother,book,Matrigna,libro
http://www.wikidata.org/entity/Q101194120,L'Avenir de l'Asie Russe,book,L'Avenir de l'Asie Russe,libro
http://www.wikidata.org/entity/Q101509712,L' homme du soleil couchant,book,L' homme du soleil couchant,libro
http://www.wikidata.org/entity/Q101141666,Un buon giovane,book,Un buon giovane,libro
http://www.wikidata.org/entity/Q59696,Maus,graphic novel by Art Spiegelman,Maus,romanzo grafico di Art Spiegelman
http://www.wikidata.org/entity/Q101229052,La Belle Luciole,book,La Belle Luciole,libro
http://www.wikidata.org/entity/Q101225221,The lady Monsoreau,book,La dama di Monsoreau,libro
http://www.wikidata.org/entity/Q109379729,Lola Vendetta. Más vale Lola que mal acompañada,comic book by Raquel Riba Rossy,Lola Vendetta. Más vale Lola que mal acompañada,fumetto di Raquel Riba Rossy
http://www.wikidata.org/entity/Q101475016,Le chemin du salut,book,Le chemin du salut,libro
http://www.wikidata.org/entity/Q101192443,Cruelle Espagne,book,Cruelle Espagne,libro
http://www.wikidata.org/entity/Q101238833,Les compagnons du silence,book,Les compagnons du silence,libro
http://www.wikidata.org/entity/Q101229110,Le danseur mondain,book,Le danseur mondain,libro
http://www.wikidata.org/entity/Q101463095,"Les deux criminels, venge ou meurs",book,"Les deux criminels, venge ou meurs",libro
http://www.wikidata.org/entity/Q2309429,Golden Gospels of Henry III,manuscript,Evangeliario d'oro di Enrico III,evangeliario miniato in latino (XI secolo)
http://www.wikidata.org/entity/Q101228708,In the trembling air: 1914-1915,book,Nell'aria che trema: 1914-1915,libro
http://www.wikidata.org/entity/Q114825602,La pinacoteca comunale di Ancona (1979),catalogue of the 'Francesco Podesti' picture gallery in Ancona edited by Giuseppe Marchini,La pinacoteca comunale di Ancona (1979),"catalogo della pinacoteca ""Francesco Podesti"" di Ancona a cura di Giuseppe Marchini"
http://www.wikidata.org/entity/Q80935,Lindisfarne Gospels,manuscript,Evangeliario di Lindisfarne,evangeliario miniato in latino (VIII secolo)
http://www.wikidata.org/entity/Q101436977,Dingo,book,Dingo,libro
http://www.wikidata.org/entity/Q101231695,De Buenos Aires au Gran Chaco,book,De Buenos Aires au Gran Chaco,libro
http://www.wikidata.org/entity/Q101198524,Cléopatre,book,Cléopatre,libro
http://www.wikidata.org/entity/Q101470643,Un Drame à Trouville,book,Un Drame à Trouville,libro
http://www.wikidata.org/entity/Q95161,The Fountain,2005 graphic novel,The Fountain - L'albero della vita,fumetto
http://www.wikidata.org/entity/Q101229936,Le compagnon du tour de France,book,Le compagnon du tour de France,libro
http://www.wikidata.org/entity/Q92182,Cowboys & Aliens,2006 graphic novel by Fred Van Lente and Andrew Foley,Cowboys & Aliens,graphic novel
http://www.wikidata.org/entity/Q101498800,L'Educazione delle donne,book,L'Educazione delle donne,libro
http://www.wikidata.org/entity/Q101436505,Domnitza De Snagov; les Haidoucs; les récits d'Adrien Zograffi,book,Domnitza De Snagov; les Haidoucs; les récits d'Adrien Zograffi,libro
http://www.wikidata.org/entity/Q101500153,Emigrantes,book,Emigrantes,libro
http://www.wikidata.org/entity/Q101435096,I condannati a morte,book,I condannati a morte,libro
http://www.wikidata.org/entity/Q101208131,Le club des Lyonnais,book,Le club des Lyonnais,libro
http://www.wikidata.org/entity/Q101197826,Classe 22,book,Classe 22,libro
http://www.wikidata.org/entity/Q101433982,Les dernieres fées,book,Les dernieres fées,libro
http://www.wikidata.org/entity/Q101426576,Le Bouchon de Cristal,book,Le Bouchon de Cristal,libro
http://www.wikidata.org/entity/Q101435087,Chant de la fleur rouge,book,Chant de la fleur rouge,libro
http://www.wikidata.org/entity/Q101437264,La double vie de Gerard de Nerval,book,La double vie de Gerard de Nerval,libro
http://www.wikidata.org/entity/Q101203955,Le cycle de lord Chelsea,book,Le cycle de lord Chelsea,libro
http://www.wikidata.org/entity/Q101146341,L'annonce faite a Marie,book,L'annonce faite a Marie,libro
http://www.wikidata.org/entity/Q101208111,Batailles dans la Montagne,book,Batailles dans la Montagne,libro
http://www.wikidata.org/entity/Q101433958,Les Compagnons noirs,book,Les Compagnons noirs,libro
http://www.wikidata.org/entity/Q101427393,Bouvard and Pécuchet,book,Bouvard e Pécuchet,libro
http://www.wikidata.org/entity/Q101499701,L'élève Gilles,book,L'élève Gilles,libro
http://www.wikidata.org/entity/Q101511083,Les choses voient,book,Les choses voient,libro
http://www.wikidata.org/entity/Q101417560,Les caves du Vatican,book,Les caves du Vatican,libro
http://www.wikidata.org/entity/Q101513338,L' homme qui était trop grand,book,L' homme qui était trop grand,libro
http://www.wikidata.org/entity/Q102043951,Majorats littéraires,book,Majorats littéraires,libro
http://www.wikidata.org/entity/Q102010972,"Et nunc manet in te, suivi de Journal intime",book,"Et nunc manet in te, suivi de Journal intime",libro
http://www.wikidata.org/entity/Q101417864,"Cazotte, Cagliostro, Quintus Aucler, Le Roi de Bicetre",book,"Cazotte, Cagliostro, Quintus Aucler, Le Roi de Bicetre",libro
http://www.wikidata.org/entity/Q101132853,Les anges noirs,book,Les anges noirs,libro
http://www.wikidata.org/entity/Q102039462,Clochemerle,book,Clochemerle,libro
http://www.wikidata.org/entity/Q101994116,La fève de saint-Ignace Le pope Piftine Le jardin de Venise,book,La fève de saint-Ignace Le pope Piftine Le jardin de Venise,libro
http://www.wikidata.org/entity/Q102014692,La fin de la nuit,book,La fin de la nuit,libro
http://www.wikidata.org/entity/Q101110071,Les Atomes,individual book,Les Atomes,libro
http://www.wikidata.org/entity/Q102044497,L'étape,book,L'étape,libro
http://www.wikidata.org/entity/Q101125588,La Brière,book,La Brière,libro
http://www.wikidata.org/entity/Q101984082,Journal de Salavin : vie et aventures de Salavin,book by Georges Duhamel,Journal de Salavin : vie et aventures de Salavin,libro di Georges Duhamel
http://www.wikidata.org/entity/Q101959416,Joseph Balsamo : memoires d'un medecin,book by Alexandre Dumas,Joseph Balsamo : memoires d'un medecin,libro di Alexandre Dumas
http://www.wikidata.org/entity/Q102003348,Honneur d'artiste,book,Honneur d'artiste,libro
http://www.wikidata.org/entity/Q101420375,Celui qui vint la nuit : lettres d'un pharisien,book,Celui qui vint la nuit : lettres d'un pharisien,libro
http://www.wikidata.org/entity/Q101419390,The noon demon,book,Il demone meridiano,libro
http://www.wikidata.org/entity/Q101510151,Le chef,book,Le chef,libro
http://www.wikidata.org/entity/Q101974831,Les beaux jours de l'impératrice Marie-Louise : les femmes des Tuileries,book,Les beaux jours de l'impératrice Marie-Louise : les femmes des Tuileries,libro
http://www.wikidata.org/entity/Q101981263,Le Journal de Cesar,book by Pierre Alin,Le Journal de Cesar,libro di Pierre Alin
http://www.wikidata.org/entity/Q101515663,L'homme révolté,book,L'homme révolté,libro
http://www.wikidata.org/entity/Q102042143,La maison rouge,book,La maison rouge,libro
http://www.wikidata.org/entity/Q654659,Heavy Metal,American science fiction and fantasy comics magazine,Heavy Metal,rivista di fumetti pulp
http://www.wikidata.org/entity/Q2843542,Don Miki,Spanish magazine,Don Miki,fumetto spagnolo
http://www.wikidata.org/entity/Q101970351,Mademoiselle de La Vallière et Madame de Montespan,book,Mademoiselle de La Vallière et Madame de Montespan,libro
http://www.wikidata.org/entity/Q102017077,L'ile de corail,book,L'ile de corail,libro
http://www.wikidata.org/entity/Q101125734,The Avatar,book,L'Avatar,libro
http://www.wikidata.org/entity/Q101516736,Histoire des États-Unis: 1492-1946,book,Histoire des États-Unis: 1492-1946,libro
http://www.wikidata.org/entity/Q101112713,Au pays des Elisabeth,individual book,Au pays des Elisabeth,libro
http://www.wikidata.org/entity/Q101113044,L' autre côté: contes insolites,individual book,L' autre côté: contes insolites,libro
http://www.wikidata.org/entity/Q101962143,L'immolé,book,L'immolé,libro
http://www.wikidata.org/entity/Q101528477,Civilization : 1914-1917,book,Civilità: 1914-1917,libro
http://www.wikidata.org/entity/Q1033470,Hana to Yume,Japanese manga magazine,Hana to yume,rivista shōjo manga pubblicata in Giappone dalla casa editrice Hakusensha
http://www.wikidata.org/entity/Q101514408,Chronique du XX siècle,book,Chronique du XX siècle,libro
http://www.wikidata.org/entity/Q101552561,The original stain: novel,individual book,La macchia originale: romanzo,libro
http://www.wikidata.org/entity/Q101421640,Le cercle de famille,book,Le cercle de famille,libro
http://www.wikidata.org/entity/Q101552461,L'isolée,individual book,L'isolée,libro
http://www.wikidata.org/entity/Q101112874,Autour du Pelvoux,individual book,Autour du Pelvoux,libro
http://www.wikidata.org/entity/Q101956725,Le fauteuil hanté,book,Le fauteuil hanté,libro
http://www.wikidata.org/entity/Q101534213,Les imaginaires,individual book,Les imaginaires,libro
http://www.wikidata.org/entity/Q101528691,L'île des pingouins,book,L'île des pingouins,libro
http://www.wikidata.org/entity/Q102044987,Le Fleuve de feu,book,Le Fleuve de feu,libro
http://www.wikidata.org/entity/Q101121497,Au Pays de la Mort Blanche,individual book,Au Pays de la Mort Blanche,libro
http://www.wikidata.org/entity/Q101963460,Journal d'un homme de 40 ans,book by Jean Guéhenno,Journal d'un homme de 40 ans,libro di Jean Guéhenno
http://www.wikidata.org/entity/Q102042607,Fleur des faux,book,Fleur des faux,libro
http://www.wikidata.org/entity/Q102014673,L' hotel Drouot et la curiosité : en 1884-1885,book,L' hotel Drouot et la curiosité : en 1884-1885,libro
http://www.wikidata.org/entity/Q101421754,Chaka : une épopée bantoue,book,Chaka : une épopée bantoue,libro
http://www.wikidata.org/entity/Q102003249,La fille d'un proscrit,book,La fille d'un proscrit,libro
http://www.wikidata.org/entity/Q101117664,L'amour impossible: La Bague d'Annibal,individual book,L'amour impossible: La Bague d'Annibal,libro
http://www.wikidata.org/entity/Q101112076,Au Coeur de la Vie,individual book,Au Coeur de la Vie,libro
http://www.wikidata.org/entity/Q101552643,Jean des Galères,individual book,Jean des Galères,libro
http://www.wikidata.org/entity/Q101417828,Il delitto dell'inglese,book,Il delitto dell'inglese,libro
http://www.wikidata.org/entity/Q101422476,Dernier et  premier amour,book,Dernier et premier amour,libro
http://www.wikidata.org/entity/Q101417220,The Unfrocked One: from the film by Leo Joannon,book,Lo spretato: tratto dal film di Leo Joannon,libro
http://www.wikidata.org/entity/Q1770842,Uncle Scrooge,Disney comic book first published in 1952,Uncle Scrooge,periodico a fumetti statunitense
http://www.wikidata.org/entity/Q101531231,L'Île verte,book,L'Île verte,libro
http://www.wikidata.org/entity/Q101419825,Le dernier des Trémolin,book,Le dernier des Trémolin,libro
http://www.wikidata.org/entity/Q101120290,"Amyntas : Mopsus, Feuilles de route, De Biskra a Touggourt, Le renoncement au voyage",individual book,"Amyntas : Mopsus, Feuilles de route, De Biskra a Touggourt, Le renoncement au voyage",libro
http://www.wikidata.org/entity/Q101968857,Le journal d'une femme,book by Octave Feuillet,Le journal d'une femme,libro di Octave Feuillet
http://www.wikidata.org/entity/Q101552782,Une famille de saltimbanques,individual book,Une famille de saltimbanques,libro
http://www.wikidata.org/entity/Q101519755,Une honnête femme,book,Une honnête femme,libro
http://www.wikidata.org/entity/Q2510293,The Spectacular Spider-Man,comic book series,Spectacular Spider-Man,Serie a fumetti
http://www.wikidata.org/entity/Q101419315,Bouche en coeur,book,Bouche en coeur,libro
http://www.wikidata.org/entity/Q102040958,L'impérieuse bonté,book,L'impérieuse bonté,libro
http://www.wikidata.org/entity/Q101977267,"Les innocentes: ou, La sagesse des femmes",book,"Les innocentes: ou, La sagesse des femmes",libro
http://www.wikidata.org/entity/Q101418832,The Good Song,book,La Bella Canzone,libro
http://www.wikidata.org/entity/Q101996747,Le Mahdi : depuis les origines de l'Islam jusqu'à nos jours,book,Le Mahdi : depuis les origines de l'Islam jusqu'à nos jours,libro
http://www.wikidata.org/entity/Q101552649,Un Enfant Gâté,individual book,Un Enfant Gâté,libro
http://www.wikidata.org/entity/Q102043026,The lost weekend,book by Charles R. Jackson,The lost weekend,libro di Charles R. Jackson
http://www.wikidata.org/entity/Q101981030,Interviews avec Dieu,book,Interviews avec Dieu,libro
http://www.wikidata.org/entity/Q101962074,La femme chez les garçons,book,La femme chez les garçons,libro
http://www.wikidata.org/entity/Q101530225,Clair de lune,book,Clair de lune,libro
http://www.wikidata.org/entity/Q102041336,La maison des hommes vivants: roman,book,La maison des hommes vivants: roman,libro
http://www.wikidata.org/entity/Q101967159,Les femmes de port,book,Les femmes de port,libro
http://www.wikidata.org/entity/Q101998433,Maigret et le clochard,individual copy of the book,Maigret et le clochard,libro
http://www.wikidata.org/entity/Q101516510,Civilization: 1914-1917,book,Civiltà: 1914-1917,libro
http://www.wikidata.org/entity/Q101417706,Bathsheba,book,Betsabea,libro
http://www.wikidata.org/entity/Q101976935,L'Escadre de Port-Arthur,book,L'Escadre de Port-Arthur,libro
http://www.wikidata.org/entity/Q101971755,L'incomparable,book,L'incomparable,libro
http://www.wikidata.org/entity/Q101990954,Les fêtes d'enfants : scènes et dialogues,book,Les fêtes d'enfants : scènes et dialogues,libro
http://www.wikidata.org/entity/Q101985843,Essai de critique indirecte,book,Essai de critique indirecte,libro
http://www.wikidata.org/entity/Q102041719,Julien l'Apostat,book by Paul Allard,Julien l'Apostat,libro di Paul Allard
http://www.wikidata.org/entity/Q959665,El Jueves,Spanish magazine,El Jueves,settimanale di umorismo satirico spagnolo
http://www.wikidata.org/entity/Q102042262,L' heptaméron des nouvelles,book,L' heptaméron des nouvelles,libro
http://www.wikidata.org/entity/Q1827084,linus,Italian comics magazine,linus,rivista mensile italiana di fumetti
http://www.wikidata.org/entity/Q102039621,Les Illuminés,book,Les Illuminés,libro
http://www.wikidata.org/entity/Q101972552,Mademoiselle de Marbeuf : roman parisienne,book,Mademoiselle de Marbeuf : roman parisienne,libro
http://www.wikidata.org/entity/Q102044721,Jacques Vingtras le bachelier,book,Jacques Vingtras le bachelier,libro
http://www.wikidata.org/entity/Q101516182,Les cinque tentations de La Fontaine,book,Les cinque tentations de La Fontaine,libro
http://www.wikidata.org/entity/Q101533315,Howl: and other poems,individual copy of a book,Howl: and other poems,libro
http://www.wikidata.org/entity/Q101530038,L'hôte inconnu,book,L'hôte inconnu,libro
http://www.wikidata.org/entity/Q102042337,Londres,book by Paul Morand,Londres,libro di Paul Morand
http://www.wikidata.org/entity/Q102006776,La maison de Penarvan,book,La maison de Penarvan,libro
http://www.wikidata.org/entity/Q101098415,Amitiés etrangères : (voyages et rencontres),individual book,Amitiés etrangères : (voyages et rencontres),libro
http://www.wikidata.org/entity/Q101532595,Les civilisés,book,Les civilisés,libro
http://www.wikidata.org/entity/Q102041981,La fleur d'or,book,La fleur d'or,libro
http://www.wikidata.org/entity/Q101132047,Andromède et le monstre,book,Andromède et le monstre,libro
http://www.wikidata.org/entity/Q101530635,La claire Italie,book,La claire Italie,libro
http://www.wikidata.org/entity/Q102017483,La fin de Satan,book,La fin de Satan,libro
http://www.wikidata.org/entity/Q101511723,L'homme et la montagne,book,L'homme et la montagne,libro
http://www.wikidata.org/entity/Q101967683,L'immortel,book,L'immortel,libro
http://www.wikidata.org/entity/Q3228373,Blue Is the Warmest Color,French graphic novel by Jul' Maroh,Il blu è un colore caldo,graphic novel di Jul' Maroh
http://www.wikidata.org/entity/Q101418782,Le delta sauvage,book,Le delta sauvage,libro
http://www.wikidata.org/entity/Q102000387,Il figlio di Coralia,book,Il figlio di Coralia,libro
http://www.wikidata.org/entity/Q101109848,L'Astre d'épouvante,individual book,L'Astre d'épouvante,libro
http://www.wikidata.org/entity/Q102043928,Italiennes : essais-impressions-souvenirs,book,Italiennes : essais-impressions-souvenirs,libro
http://www.wikidata.org/entity/Q102005493,Un Essai de Résurrection,book,Un Essai de Résurrection,libro
http://www.wikidata.org/entity/Q101987528,Journal des faux-monnayeurs,book by André Gide,Journal des faux-monnayeurs,libro di André Gide
http://www.wikidata.org/entity/Q101418758,Celle qui vécut son nom : Marie de la Providence,book,Celle qui vécut son nom : Marie de la Providence,libro
http://www.wikidata.org/entity/Q102044006,Laurence Alban,book by Paul Bourget,Laurence Alban,libro di Paul Bourget
http://www.wikidata.org/entity/Q102043918,Nos Indes noires : voyage en Afrique occidentale / Henry Bordeaux,book,Nos Indes noires : voyage en Afrique occidentale / Henry Bordeaux,libro
http://www.wikidata.org/entity/Q101119547,Les amoureuses de Paris,individual book,Les amoureuses de Paris,libro
http://www.wikidata.org/entity/Q101959113,L'instinct du bonheur,book,L'instinct du bonheur,libro
http://www.wikidata.org/entity/Q896305,FRÖSI,magazine,Frösi,Giornale per ragazzi
http://www.wikidata.org/entity/Q102044769,Une laborantine,book by Paul Bourget,Une laborantine,libro di Paul Bourget
http://www.wikidata.org/entity/Q101417865,Les Bien Aimées,book,Les Bien Aimées,libro
http://www.wikidata.org/entity/Q102012581,Le fils de Lagardère : le duc de Nevers,book,Le fils de Lagardère : le duc de Nevers,libro
http://www.wikidata.org/entity/Q101515437,Jerome: 60. latitude nord,book by Maurice Bedel,Jerome: 60. latitude nord,libro di Maurice Bedel
http://www.wikidata.org/entity/Q102019998,Le flagellant de Séville,book,Le flagellant de Séville,libro
http://www.wikidata.org/entity/Q101420866,Cent millions d'or,book,Cent millions d'or,libro
http://www.wikidata.org/entity/Q101552350,Ma petite belle-soeur,individual book,Ma petite belle-soeur,libro
http://www.wikidata.org/entity/Q101514916,Cronaca del XX secolo. Campione del mondo,book,Cronaca del XX secolo. Campione del mondo,libro
http://www.wikidata.org/entity/Q102042765,La majesté de Rome,book,La majesté de Rome,libro
http://www.wikidata.org/entity/Q101514557,Hiver caraïbe,book,Hiver caraïbe,libro
http://www.wikidata.org/entity/Q101959477,Mademoiselle Dax,book,Mademoiselle Dax,libro
http://www.wikidata.org/entity/Q101973125,l'Eptameron,book,l'Eptameron,libro
http://www.wikidata.org/entity/Q101996783,Intimités de la IIIe république,book,Intimités de la IIIe république,libro
http://www.wikidata.org/entity/Q101119833,Les amours d'Elisabeth d'Angleterre,individual book,Les amours d'Elisabeth d'Angleterre,libro
http://www.wikidata.org/entity/Q1503317,Métal hurlant,French science fiction magazine,Métal Hurlant,rivista a fumetti
http://www.wikidata.org/entity/Q101979563,Le esperienze di Wilhelm Meister,book,Le esperienze di Wilhelm Meister,libro
http://www.wikidata.org/entity/Q101982394,L'esprit et le coeur des bêtes,book,L'esprit et le coeur des bêtes,libro
http://www.wikidata.org/entity/Q102010502,La Maison des Grenades,book,La Maison des Grenades,libro
http://www.wikidata.org/entity/Q102012178,L'hôtel Drouot et la curiosité: en 1883-1884,book,L'hôtel Drouot et la curiosité: en 1883-1884,libro
http://www.wikidata.org/entity/Q101541566,En attendant Godot,individual book,En attendant Godot,libro
http://www.wikidata.org/entity/Q101111403,Amour d'automne,individual book,Amour d'automne,libro
http://www.wikidata.org/entity/Q101120535,L'an prochain à Jérusalem,individual book,L'an prochain à Jérusalem,libro
http://www.wikidata.org/entity/Q101110299,Au Château des Loups Rouges,individual book,Au Château des Loups Rouges,libro
http://www.wikidata.org/entity/Q101116182,Amour étrusque,individual book,Amour étrusque,libro
http://www.wikidata.org/entity/Q2094663,Pif gadget,"French children's magazine (1969–1993, 2004-2009)",Pif Gadget,rivista settimanale francese di fumetti
http://www.wikidata.org/entity/Q102040963,Joyzelle: pièce en cinq actes,book by Maurice Maeterlinck,Joyzelle: pièce en cinq actes,libro di Maurice Maeterlinck
http://www.wikidata.org/entity/Q101132491,Ange Pitou,book,Ange Pitou,libro
http://www.wikidata.org/entity/Q102006822,L' honorable paix japonaise,book,L' honorable paix japonaise,libro
http://www.wikidata.org/entity/Q102070823,The experiments of Ganymede Bunn,book,The experiments of Ganymede Bunn,libro
http://www.wikidata.org/entity/Q102068485,Croisade pour l'anémone,book,Croisade pour l'anémone,libro
http://www.wikidata.org/entity/Q102070486,Nuits de princes : roman / J. Kessel,book,Nuits de princes : roman / J. Kessel,libro
http://www.wikidata.org/entity/Q343615,Action Comics,American comic book series,Action Comics,testata fumettistica statunitense
http://www.wikidata.org/entity/Q102046896,Il futuro immediato ed altre conferenze,book,Il futuro immediato ed altre conferenze,libro
http://www.wikidata.org/entity/Q101555919,Jean qui grogne et Jean qui rit,individual book,Jean qui grogne et Jean qui rit,libro
http://www.wikidata.org/entity/Q102075466,La physique moderne : l'électricité dans la maison,book,La physique moderne : l'électricité dans la maison,libro
http://www.wikidata.org/entity/Q102045438,Le jardin du roi. Aphrodite. L' abbé Tigrane. La bercquée,book,Le jardin du roi. Aphrodite. L' abbé Tigrane. La bercquée,libro
http://www.wikidata.org/entity/Q101951124,Madame Laveron,book,Madame Laveron,libro
http://www.wikidata.org/entity/Q102066312,Nouvelles orientales,book,Nouvelles orientales,libro
http://www.wikidata.org/entity/Q102068065,Exactitudes,book,Exactitudes,libro
http://www.wikidata.org/entity/Q102045636,Le pays sans ombre,book,Le pays sans ombre,libro
http://www.wikidata.org/entity/Q101560781,Le jeune homme,book by François Mauriac,Le jeune homme,libro di François Mauriac
http://www.wikidata.org/entity/Q102066056,Une petite nièce de Lauzun,book,Une petite nièce de Lauzun,libro
http://www.wikidata.org/entity/Q3503040,Orthographia bohemica,codification of Czech orthography by Jan Hus; introduced diacritics ´ and ˇ,De orthographia Bohemica,opera di Jan Haus codificante l'ortografia della lingua ceca
http://www.wikidata.org/entity/Q102067777,Le mariage de Minuit: roman,book,Le mariage de Minuit: roman,libro
http://www.wikidata.org/entity/Q102067822,Gaspard de la Nuit: fantaisies à la manière de Rembrandt et de Callot,book,Gaspard de la Nuit: fantaisies à la manière de Rembrandt et de Callot,libro
http://www.wikidata.org/entity/Q101949377,vol. 1: La Jeunesse de Rabevel,book by Lucien Fabre,vol. 1: La Jeunesse de Rabevel,libro di Lucien Fabre
http://www.wikidata.org/entity/Q102065098,Le lac salé: roman,book by Pierre Benoît,Le lac salé: roman,libro di Pierre Benoît
http://www.wikidata.org/entity/Q102046119,Les Mille et un jours de l'islam,Book,Les Mille et un jours de l'islam,Libro
http://www.wikidata.org/entity/Q102069767,La geôle,book,La geôle,libro
http://www.wikidata.org/entity/Q102071135,La peur de l'amour,book,La peur de l'amour,libro
http://www.wikidata.org/entity/Q102066684,Les petites âmes,book,Les petites âmes,libro
http://www.wikidata.org/entity/Q102076447,Loti,book by Claude Farrère,Loti,libro di Claude Farrère
http://www.wikidata.org/entity/Q102063736,La pesanteur et la grace,book,La pesanteur et la grace,libro
http://www.wikidata.org/entity/Q101564652,La joie,book by Georges Bernanos,La joie,libro di Georges Bernanos
http://www.wikidata.org/entity/Q102069212,Genitrix,book,Genitrix,libro
http://www.wikidata.org/entity/Q102064965,La Nouvelle légende dorée / Maurice Talmeyr,book,La Nouvelle légende dorée / Maurice Talmeyr,libro
http://www.wikidata.org/entity/Q102046226,Études Anglais,book,Études Anglais,libro
http://www.wikidata.org/entity/Q6473824,Laika,graphic novel,Laika,romanzo a fumetti
